NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
26730	2396	146537	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать оружие - катана 'Танцующий вихрь'. Компоненты - 2x раскаленная сталь, 10 маг. руда, 2 каменный уголь, 2 кусок серы, 2 сербонит.	Nauczyłem się wytwarzać broń - katanę 'Tańczący wicher'. Składniki: 2x rozgrzana stal, 10x magiczna ruda, 2x węgiel kamienny, 2x bryłka siarki, 2x serbonit.
26731	2396	146538	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать оружие - катана 'Кровавое дуновение'. Компоненты - 2x раскаленная сталь, 15 маг. руда, 5 красная маг. руда, 3 смола, 1 дарклит.	Nauczyłem się wytwarzać broń - katanę 'Zapach krwi'. Składniki: 2x rozgrzana stal, 15x magiczna ruda, 5x czerwona magiczna ruda, 3x smoła, 1x darklit.
26732	2396	146539	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать оружие - катана 'Серебряный бриз'. Компоненты - 2x раскаленная сталь, 20 маг. руда, 15 серебряная руда, 1 кусок серебра, 5 сербонит.	Nauczyłem się wytwarzać broń - katanę 'Srebrna bryza'. Składniki: 2x rozgrzana stal, 20x magiczna ruda, 15x srebrna ruda, 1x bryłka srebra, 5x serbonit.
26733	2396	146540	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать оружие - катана 'Свирепая моряна'. Компоненты - 2x раскаленная сталь, 30 маг. руда, 5 кремень, 3 дарклит, 1 ртуть.	Nauczyłem się wytwarzać broń - katanę 'Wzburzone morze'. Składniki: 2x rozgrzana stal, 30x magiczna ruda, 5x krzemień, 3x darklit, 1x rtęć.
26734	2396	146541	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать оружие - катана 'Роза ветров'. Компоненты - 2x раскаленная сталь, 40 маг. руда, 20 серебряная руда, 1 черная руда, 20 красная маг. руда, 10 сербонит.	Nauczyłem się wytwarzać broń - katanę 'Róża wiatrów'. Składniki: 2x rozgrzana stal, 40x magiczna ruda, 20x srebrna ruda, 1x czarna ruda, 20x czerwona magiczna ruda, 10x serbonit.
26735	2396	146542	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать оружие - катана 'Штормовая зыбь'. Компоненты - 2x раскаленная сталь, 50 маг. руда, 25 серебряная руда, 1 черная руда, 2 ртуть, 1 сирианийское масло.	Nauczyłem się wytwarzać broń - katanę 'Wzburzona fala'. Składniki: 2x rozgrzana stal, 50x magiczna ruda, 25x srebrna ruda, 1x czarna ruda, 2x rtęć, 1x syriański olej.
26736	2396	146543	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щиты. Вначале на бревне выпиливается оружейное бревно, потом на столярном верстаке делается заготовка внутренней части, и в завершение на слесарном верстаке щит собирается воедино. Мне могут понадобится материалы из кузницы и разделочного верстака.	Nauczyłem się wytwarzać tarcze. Najpierw wycina się kłodę na broń, potem przy stole stolarskim robi się element wewnętrzny, a na koniec łączy się tarczę w jedną całość na stole ślusarskim. Mogą mi być potrzebne materiały z kuźni i stołu do oprawiania.
26737	2396	146544	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щит 'Тяжелый деревянный щит'. Компоненты -  деревянная заготовка, 2x раскаленная сталь и 1 кусок угля.	Nauczyłem się wytwarzać tarczę 'Ciężka drewniana tarcza'. Składniki: drewniany blok, 2x rozgrzana stal i 1x bryłka węgla.
26738	2396	146545	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щит 'Железный щит'. Компоненты -  деревянная заготовка, 3x раскаленная сталь и 3 куска угля.	Nauczyłem się wytwarzać tarczę 'Żelazna tarcza'. Składniki: drewniany blok, 3x rozgrzana stal i 3x bryłki węgla.
26739	2396	146546	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щит 'Тяжелый железный щит'. Компоненты -  деревянная заготовка, 5x раскаленная сталь и 3 куска смолы.	Nauczyłem się wytwarzać tarczę 'Ciężka żelazna tarcza'. Składniki: drewniany blok, 5x rozgrzana stal i 3x bryłki smoły.
26740	2396	146547	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щит 'Стальной щит'. Компоненты -  железная заготовка, 8x раскаленная сталь и 2 кожи рептилий.	Nauczyłem się wytwarzać tarczę 'Stalowa tarcza'. Składniki: żelazny blok, 8x rozgrzana stal i 2x skóra gada.
26741	2396	146548	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щит 'Тяжелый стальной щит'. Компоненты -  железная заготовка, 12x раскаленная сталь и 5 кож рептилий.	Nauczyłem się wytwarzać tarczę 'Ciężka stalowa tarcza'. Składniki: żelazny blok, 12x rozgrzana stal i 5x skóra gada.
26742	2396	146549	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щит 'Кованый щит'. Компоненты -  тяжелая железная заготовка, 15x раскаленная сталь и 3 куска магической руды.	Nauczyłem się wytwarzać tarczę 'Kuta tarcza'. Składniki: ciężki żelazny blok, 15x rozgrzana stal i 3x bryłki magicznej rudy.
26743	2396	146550	B_TEACHSMITH	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я научился делать щит 'Рудный щит'. Компоненты -  тяжелая железная заготовка, 10x раскаленная сталь и 20 кусков магической руды.	Nauczyłem się wytwarzać tarczę 'Tarcza z rudy'. Składniki: ciężki żelazny blok, 10x rozgrzana stal i 20x bryłek magicznej rudy.
26809	2398	146620	B_TEACHANIMALTROPHY	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	... добывать у троллей, орков и людей-ящеров.	... pozyskiwać od trolli, orków i jaszczuroludzi.
26818	2398	146629	B_TEACHANIMALTROPHY	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	...добывать семена из желудка и аппендикса монстров.	...wydobywać nasiona z żołądków i wnętrzności potworów.
26835	2402	146666	DIA_FASTFOOD_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Есть сырое (яйца, грибы, травы).	Produkty surowe (jajka, grzyby, zioła).
26836	2402	146667	DIA_FASTFOOD_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Есть жареное (мясо, рыбу, грибы).	Produkty smażone (mięso, ryby, grzyby).
26839	2402	146670	DIA_FASTFOOD_RAWFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Яйцо падальщика	Jajo ścierwojada 
26840	2402	146672	DIA_FASTFOOD_RAWFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Губернатор	Gubernator 
26841	2402	146674	DIA_FASTFOOD_RAWFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Серафис	Serafis 
26842	2402	146676	DIA_FASTFOOD_RAWFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Трава снеппера	Zębate ziele 
26843	2402	146678	DIA_FASTFOOD_FRIEDFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Жареное мясо	Smażone mięso 
26844	2402	146680	DIA_FASTFOOD_FRIEDFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Жареная ножка падальщика	Smażone udko ścierwojada 
26845	2402	146682	DIA_FASTFOOD_FRIEDFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Поджаренная рыба	Smażona ryba 
26846	2402	146684	DIA_FASTFOOD_FRIEDFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Жареное мясо снеппера	Smażone mięso z zębacza 
26847	2402	146686	DIA_FASTFOOD_FRIEDFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Жареная печень снеппера	Smażona wątroba z zębacza 
26848	2402	146688	DIA_FASTFOOD_FRIEDFOOD	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Жареные грибы	Smażone grzyby 
26857	2402	146706	DIA_FASTFOOD_SOUP	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Колбасный суп	Zupa kiełbasiana 
26858	2402	146708	DIA_FASTFOOD_SOUP	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Сырный суп	Zupa serowa 
26881	2403	146740	DIA_NPC_PICKPOCKET_CONDITION	SELLSTR	PRINTSCREEN.PAR0	(Украсть гриб	(Ukradnij grzyba
26899	2403	146758	DIA_NPC_PICKPOCKET_CONDITION	SELLSTR	PRINTSCREEN.PAR0	(Украсть ордер	(Ukradnij nakaz
26953	2403	146812	DIA_NPC_PICKPOCKET_CONDITION	SELLSTR	PRINTSCREEN.PAR0	(Украсть рецепт	(Ukradnij przepis
26972	2403	146831	DIA_NPC_PICKPOCKET_CONDITION	SELLSTR	PRINTSCREEN.PAR0	(Украсть золото	(Ukradnij złoto
26978	2403	146837	DIA_NPC_PICKPOCKET_CONDITION	SELLSTR	PRINTSCREEN.PAR0	(Украсть виноград	(Ukradnij winogrona
26980	2403	146839	DIA_NPC_PICKPOCKET_CONDITION	SELLSTR	PRINTSCREEN.PAR0	(Украсть шкатулку	(Ukradnij szkatułkę
26992	2403	146857	DIA_NPC_PICKPOCKET_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я выкрал пропуск у лорда Хагена! Думаю теперь, мне стоит вернуться к Ксардасу и рассказать ему обо всем.	Ukradłem przepustkę Lordowi Hagenowi! Myślę, że teraz powinienem wrócić do Xardasa i opowiedzieć mu o wszystkim.
26993	2403	146858	DIA_NPC_PICKPOCKET_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я выкрал пропуск у лорда Хагена! Думаю теперь мне стоит заняться островом.	Ukradłem przepustkę Lordowi Hagenowi! Myślę, że teraz powinienem zająć się wyspą.
26994	2403	146859	DIA_NPC_PICKPOCKET_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я выкрал пропуск у лорда Хагена! Думаю теперь, мне стоит вернуться к Креолу и рассказать ему обо всем.	Ukradłem przepustkę Lordowi Hagenowi! Myślę, że teraz powinienem wrócić do Kreola i opowiedzieć mu o wszystkim.
26995	2403	146860	DIA_NPC_PICKPOCKET_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я выкрал пропуск у лорда Хагена! Думаю теперь мне стоит заняться островом.	Ukradłem przepustkę Lordowi Hagenowi! Myślę, że teraz powinienem zająć się wyspą.
26997	2403	146862	DIA_NPC_PICKPOCKET_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я выкрал Рецепт изготовления особенно крепкой стали. Нужно отнести его Анхейму.	Ukradłem przepis na wytwarzanie wyjątkowo mocnej stali. Muszę zanieść go Anheimowi.
26998	2403	146863	DIA_NPC_PICKPOCKET_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я украл у Глифа все золото.	Ukradłem Glifowi całe złoto.
26999	2403	146864	DIA_NPC_PICKPOCKET_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	У Глифа слишком мало золота. Нужно поискать его заначку.	Glif ma zbyt mało złota. Muszę poszukać jego skrytki.
27221	2405	147133	ENDPOCKER	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Бонус шулера в костяной покер - обыграл 6 игроков.	Bonus szulera w kościanym pokerze - ogranie 6 graczy.
27369	-1	40506	DIA_NPC_ÑGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam iść spać? A kiedy mam iść spać?
27406	-1	40516	DIA_NPC_GAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam iść spać? A kiedy mam iść spać?
27475	-1	40532	DIA_NPC_HGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam iść spać? A kiedy mam iść spać?
27478	2407	147774	DIA_NPC_HGAME_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	6 камней	6 kamieni
27479	2407	147775	DIA_NPC_HGAME_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	5 камней	5 kamieni
27480	2407	147776	DIA_NPC_HGAME_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	4 камня	4 kamienie
27570	-1	40566	DIA_NPC_MGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam iść spać? A kiedy mam iść spać?
27573	2407	147869	DIA_NPC_MGAME_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	25 чисел	25 liczb
27574	2407	147870	DIA_NPC_MGAME_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	16 чисел	16 liczb
27670	-1	40629	DIA_NPC_CROSSRIVERGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam iść spać? A kiedy mam iść spać?
27904	-1	40745	DIA_NPC_JAMPGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam spać? A kiedy mam iść spać?
28027	-1	40828	DIA_NPC_SGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam spać? A kiedy mam iść spać?
28141	-1	40904	DIA_NPC_SOLGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam spać? A kiedy mam iść spać?
28143	-1	40904	DIA_NPC_SOLGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlaySolGame_18_01"")"	SUBTITLE	Сделал ставку?	Postawiłeś zakład?
28152	-1	40904	DIA_NPC_SOLGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlaySolGame_18_02"")"	SUBTITLE	У тебя маловато деньжат. Собери монет триста, тогда и поиграем.	Nie masz wystarczająco dużo pieniędzy. Zbierz 300 monet, a potem zagramy.
28178	-1	41010	DIA_NPC_MATCHGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayÑGame_18_08"")"	SUBTITLE	А спать когда? Приходи утром!	A kiedy mam iść spać? A kiedy mam iść spać?
28205	-1	41013	PC_MATCHGAME_3	"AI_OUTPUT(OTHER,SELF,""DIA_PlayMatchGame_15_04"")"	SUBTITLE	Сыграть в тридцать семь.	Zagraj w trzydzieści siedem.
28213	-1	41015	PC_MATCHGAME_5	"AI_OUTPUT(OTHER,SELF,""DIA_PlayMatchGame_15_06"")"	SUBTITLE	Сыграть в тридцать один.	Zagraj w trzydzieści jeden.
28388	2407	148807	DIA_VOB_FGAME_EXIT	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Проиграл 40 монет!	Przegrałem 40 monet!
28389	2407	148808	DIA_VOB_FGAME_EXIT	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Проиграл 8 монет!	Przegrałem 8 monet!
28390	2407	148809	DIA_VOB_FGAME_EXIT	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Проиграл 30 монет!	Przegrałem 30 monet!
28391	2407	148810	DIA_VOB_FGAME	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Сыграть в рыбалку? (наживка личинка гигантского жука или желудь)	Zagrać w wędkarstwo? (przynęta: larwa olbrzymiego chrząszcza czy żołądź?)
28392	2407	148811	DIA_VOB_FGAME_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Средняя рыбалка	Średnie wędkowanie
28393	2407	148812	DIA_VOB_FGAME_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Легкая рыбалка	Łatwe wędkowanie
28394	2407	148813	DIA_VOB_FGAME_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	РЫБАЛКА: Возьмите крючок с наживкой и выберите место для заброса (вертикаль кубиков).	WĘDKOWANIE: Weź haczyk z przynętą i wybierz miejsce do zarzucenia (kolumna kratek).
28395	2407	148814	DIA_VOB_FGAME_INFO	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Крючок и рыба начинают двигаться одновременно ход в ход.	Haczyk i ryba zaczynają się poruszać jednocześnie, ruch za ruchem.
28396	2407	148815	DIA_VOB_FGAME_INFO	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	На дне можно пропустить один ход рыбы или сдвинуть крючок на соседнюю вертикаль.	Na dnie można pominąć jeden ruch ryby lub przesunąć haczyk do sąsiedniej kolumny.
28397	2407	148816	DIA_VOB_FGAME_INFO	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Если крючок и рыба окажутся в одном кубике - рыбалка успешна.	Jeśli haczyk i ryba znajdą się w jednym polu, to znaczy, że połów się udał.
28398	2407	148817	DIA_VOB_FGAME_INFO	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Наживкой могут быть личинки гигантского жука, семя дуба или жертва 30 золотых в море для Аданоса.	Przynętą mogą być larwy olbrzymiego chrząszcza, żołędzie lub ofiara 30 sztuk złota wrzucona do morza dla Adanosa.
28399	-1	41044	DIA_VOB_FGAME_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PlayFGame_18_01"")"	SUBTITLE	У тебя нет наживки. Собери желуди или личинки гигантского жука, тогда и порыбачим.	Nie masz przynęty. Zbierz żołędzie lub larwy olbrzymiego chrząszcza, wtedy powędkujemy.
28400	-1	41045	PC_FGAME_1	"AI_OUTPUT(OTHER,SELF,""DIA_PlayFGame_15_01"")"	SUBTITLE	Легкая рыбалка.	Łatwe wędkowanie.
28401	2407	148820	PC_FGAME_1	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(начать)	(rozpocznij)
28402	-1	41046	PC_FGAME_2	"AI_OUTPUT(OTHER,SELF,""DIA_PlayFGame_15_02"")"	SUBTITLE	Средняя рыбалка.	Średnie wędkowanie.
28403	2407	148822	PC_FGAME_2	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(начать)	(rozpocznij)
28404	-1	41047	PC_FGAME_3	"AI_OUTPUT(OTHER,SELF,""DIA_PlayFGame_15_03"")"	SUBTITLE	Тяжелая рыбалка.	Trudne wędkowanie.
28405	2407	148824	PC_FGAME_3	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(начать)	(rozpocznij)
28406	2407	148825	FGAMEWIN1	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Поймана рыба (	Złowiono rybę (
28407	2407	148827	FGAMEWIN1	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Продолжить легкую рыбалку.	Kontynuuj łatwe wędkowanie.
28408	2407	148828	FGAMEWIN1	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Поймана рыба (	Złowiono rybę (
28409	2407	148830	FGAMEWIN1	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Продолжить среднюю рыбалку.	Kontynuuj średnie wędkowanie.
28410	2407	148831	FGAMEWIN1	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Поймана рыба (	Złowiono rybę (
28411	2407	148833	FGAMEWIN1	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Продолжить тяжелую рыбалку.	Kontynuuj trudne wędkowanie.
28412	2407	148834	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Обновить данные	Zaktualizuj dane
28413	2407	148835	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 8	Wybierz kolumnę 8
28414	2407	148836	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 7	Wybierz kolumnę 7
28415	2407	148837	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 6	Wybierz kolumnę 6
28416	2407	148838	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 5	Wybierz kolumnę 5
28417	2407	148839	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 4	Wybierz kolumnę 4
28418	2407	148840	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 3	Wybierz kolumnę 3
28419	2407	148841	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 2	Wybierz kolumnę 2
28420	2407	148842	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Выбрать вертикаль 1	Wybierz kolumnę 1
28421	2407	148843	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Вытащить удочку	Wyciągnij wędkę
28422	2407	148844	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Подождать ход	Poczekaj turę
28423	2407	148845	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Сдвинуть удочку влево и тянуть	Przesuń wędkę w lewo i ciągnij
28424	2407	148846	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Сдвинуть удочку вправо и тянуть	Przesuń wędkę w prawo i ciągnij
28425	2407	148847	FGAMEMASSIV	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Забрать рыбу.	Zabierz rybę.
28623	2460	166092	DIA_NONE_3101_JORUS_EXIT_START	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Йорус требует, чтобы я подошел к задней части боковой пещеры и осмотрел его. Более того, он дал мне совет подойти к делу как можно менее заметно, действительно полезно. Ох, как я люблю эту иронию:-).	Jorus żąda, abym udał się na tyły bocznej jaskini i się rozejrzał. Co więcej, poradził mi, abym podszedł do sprawy jak najmniej zauważony, doprawdy użyteczne. Och, jak ja uwielbiam tę ironię :-).
28639	2460	166109	DIA_NONE_3101_JORUS_HALLO_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Йорус рассказал мне о местечке под названием Морелия. Я должен попытаться получить ответ там.	Jorus opowiedział mi o miejscu zwanym Morelią. Powinienem spróbować znaleźć tam odpowiedź.
28640	2460	166110	DIA_NONE_3101_JORUS_MENKAUHOR	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Можете рассказать мне что-нибудь о Менкахоре?	Możesz mi powiedzieć coś o Menkahorze?
28644	2460	166114	DIA_NONE_3101_JORUS_MORELIA	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	А где я могу найти эту Морелию?	A gdzie mogę znaleźć tę Morelię?
28648	2460	166118	DIA_NONE_3101_JORUS_MORELIA_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Морелия находится не так далеко отсюда, говорят, что это следующая деревня, которая расположена в долинном бассейне.	Morelia znajduje się niedaleko stąd. Mówią, że to kolejna wioska, położona w kotlinie.
28649	2460	166119	DIA_NONE_3101_JORUS_RING	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Не знаете, как можно зарядить это кольцо?	Nie wiesz, jak można naładować ten pierścień?
28654	2460	166125	DIA_NONE_3101_JORUS_RING_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Жрец Йорус объяснил мне, что артефакты, подобные этому кольцу, можно зарядить в святилище.	Kapłan Jorus wyjaśnił mi, że artefakty, takie jak ten pierścień, można naładować w kapliczce.
28655	2460	166126	DIA_NONE_3101_JORUS_QUEST_ANNEHMEN_ONE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Окей, я согласен!	Dobra, zgadzam się!
28663	2460	166134	DIA_NONE_3101_JORUS_QUEST_ANNEHMEN_ONE_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Йорус требует, чтобы я подошел к задней части боковой пещеры и осмотрел его. Более того, он дал мне совет подойти к делу как можно менее заметно, действительно полезно. Ох, как я люблю эту иронию:-).	Jorus żąda, abym udał się na tyły bocznej jaskini i się rozejrzał. Co więcej, poradził mi, abym podszedł do sprawy jak najmniej zauważony, doprawdy użyteczne. Och, jak ja uwielbiam tę ironię :-).
28664	2460	166135	DIA_NONE_3101_JORUS_QUEST_ANNEHMEN_TWO	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Оке, я согласен это сделать!	Dobra, zgadzam się to zrobić!
28668	2460	166139	DIA_NONE_3101_JORUS_QUEST_ANNEHMEN_TWO_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Йорус требует, чтобы я подошел к задней части боковой пещеры и осмотрел его. Более того, он дал мне совет подойти к делу как можно менее заметно, действительно полезно. Ох, как я люблю эту иронию:-).	Jorus żąda, abym udał się na tyły bocznej jaskini i się rozejrzał. Co więcej, poradził mi, abym podszedł do sprawy jak najmniej zauważony, doprawdy użyteczne. Och, jak ja uwielbiam tę ironię :-).
28669	2460	166140	DIA_NONE_3101_JORUS_QUEST_SCHLUESSEL	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я пришел из той комнаты!	Przyszedłem z tamtego pomieszczenia!
28675	2460	166146	DIA_NONE_3101_JORUS_QUEST_SCHLUESSEL_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Йорус дал мне ключ. Надеюсь, он сможет открыть сундуки.	Jorus dał mi klucz. Mam nadzieję, że otworzy te skrzynie.
28676	2460	166147	DIA_NONE_3101_JORUS_QUEST_FERTIG	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я закончил обыск комнаты!	Skończyłem przeszukiwać pomieszczenie!
28693	2460	166164	DIA_NONE_3101_JORUS_QUEST_FERTIG_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я рассказал Йорусу о том, что обнаружил в комнате, и он дал мне руну телепортации, которая ведет к нему.	Powiedziałem Jorusowi o tym, co znalazłem w pomieszczeniu, a on dał mi runę teleportacyjną, która do niego prowadzi.
28701	2460	166172	DIA_NONE_3103_ARVID_HALLO	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Привет.	Witaj!
28709	2460	166180	DIA_NONE_3103_ARVID_AUFGABE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я могу тебе помочь?	Mogę ci jakoś pomóc?
