NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
5507	27	84462	TXT_TYPEGUILDS	TXT_GUILDS[65]	TXT_GUILDS	СВОБОДНО	WOLNE
5572	27	12193	TXT_SPELLS[64]	---	---	Ядовитое облако	Trująca chmura
5574	27	12193	TXT_SPELLS[66]	---	---	Волна чистой энергии	Fala czystej energii
5605	27	12193	TXT_SPELLS[97]	---	---	Метеорит	Meteoryt
5607	27	12193	TXT_SPELLS[99]	---	---	Цепь молний	Łańcuch piorunów
5615	27	12193	TXT_SPELLS[107]	---	---	Телепорт орков	Orkowy teleport
5621	27	12193	TXT_SPELLS[113]	---	---	Телепорт в лагерь Братства	Teleport do obozu Bractwa
5623	27	12193	TXT_SPELLS[115]	---	---	Телепорт к проходу в старой шахте в Хоринисе	Teleport do przejścia w starej kopalni w Khorinis
5630	27	12193	TXT_SPELLS[122]	---	---	Телепорт в лесной лагерь	Teleport do obozu w lesie
5636	27	12193	TXT_SPELLS[128]	---	---	Око Времени	Oko czasu
5637	27	12193	TXT_SPELLS[129]	---	---	Сила времени	Siła czasu
5638	27	12193	TXT_SPELLS[130]	---	---	Телепорт в склеп	Teleport do krypty
5639	27	12193	TXT_SPELLS[131]	---	---	Телепорт к заданию Ремораса	Teleport do zadania Remorasa
5640	27	12193	TXT_SPELLS[132]	---	---	Телепорт в круг заклинаний	Teleportacja do zaklętego kręgu
5641	27	12193	TXT_SPELLS[133]	---	---	Телепорт в замок в баронстве	Teleport do zamku w Baronii
5642	27	12193	TXT_SPELLS[134]	---	---	Телепорт в храм в баронстве	Teleport do świątyni w Baronii
5643	27	12193	TXT_SPELLS[135]	---	---	Телепорт к библиотеке круга Земли в баронстве	Teleport do biblioteki Kręgu Ziemi w Baronii
5644	27	12193	TXT_SPELLS[136]	---	---	Телепорт к Йорусу	Teleport do Yorusa
5720	27	12268	NAME_SPL_BELIARSRUNE_01	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Коготь Белиара (круг 1) - 30 душ	Szpon Beliara (krąg 1) - 30 dusz
5721	27	12269	NAME_SPL_BELIARSRUNE_02	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Коготь Белиара (круг 2) - 60 душ	Szpon Beliara (krąg 2) - 60 dusz
5722	27	12270	NAME_SPL_BELIARSRUNE_03	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Коготь Белиара (круг 3) - 90 душ	Szpon Beliara (krąg 3) - 90 dusz
5723	27	12271	NAME_SPL_BELIARSRUNE_04	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Коготь Белиара (круг 4) - 120 душ	Szpon Beliara (krąg 4) - 120 dusz
5724	27	12272	NAME_SPL_BELIARSRUNE_05	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Коготь Белиара (круг 5) - 150 душ	Szpon Beliara (krąg 5) - 150 dusz
5725	27	12273	NAME_SPL_BELIARSRUNE_06	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Коготь Белиара (круг 6) - 180 душ	Szpon Beliara (krąg 6) - 180 dusz
5783	27	12331	NAME_SPL_SLOMO	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Око Времени	Oko czasu
5784	27	12332	NAME_SPL_SETA	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Сила времени	Siła czasu
5785	27	12333	NAME_SPL_TELEPORTKRAITOSGRUFT	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Телепорт в склеп	Teleport do krypty
5786	27	12334	NAME_SPL_TELEPORTREMORAZQUEST	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Телепорт к заданию Ремораза	Teleport do zadania Remorasa
5787	27	12335	NAME_SPL_TELEPORTBANNKREIS	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Телепорт в круг заклинаний	Teleportacja do zaklętego kręgu
5788	27	12336	NAME_SPL_TRIGGER	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Уборка	Sprzątanie
5789	27	12337	NAME_SPL_TELEPORTTEMPLE	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Телепорт в храм	Teleport do świątyni
5790	27	12338	NAME_SPL_TELEPORTCASTLE	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Телепорт в замок	Teleport do zamku
5791	27	12339	NAME_SPL_TELEPORTLIBRARY	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Телепорт к библиотеке круга Земли	Teleport do biblioteki kręgu Ziemi
5792	27	12340	NAME_SPL_TELEPORTJORUS	---	---	Телепорт к Йорусу	Teleport do Yorusa
5859	27	12365	NAME_RITTERBDT	C_NPC.NAME	C_NPC.NAME	Рыцарь-бандит	Rycerz-bandyta
5887	27	12393	DIALOG_ENDE_WORK	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(Закончить)	(Koniec)
5951	27	12457	NAME_PROT_BLUNTEDGEPOINT	C_ITEM.TEXT	C_ITEM.TEXT	Защита от оружия и стрел:	Ochrona przed bronią i strzałami:
5972	27	12478	NAME_ONEHANDED	---	---	Одноручное	Jednoręczna
6003	27	12509	NAME_ADDON_UPGRATEBELIARSRUNE	PC_PRAYIDOL_UPGRATEBELIARSWEAPON_CONDITION.UPGRADE_NAME	C_INFO.DESCRIPTION	Улучшить руну 'Коготь Белиара'	Ulepsz runę 'Szpon Beliara'
6049	27	12557	PRINT_MURDERCOUNT_INTR	DIA_PAL_6080_BONVIAN_PMSCHULDEN_INFO.TSETTEXT3	DIA_PAL_6080_BONVIAN_PMSCHULDEN_INFO.TSETTEXT3	Фермы и деревня Дальней долины: более 2 освидетельствованных убийств! (Всего:	Zamek i farma w Dalekiej dolinie: ponad 2 świadków morderstwa! (Łącznie: 
6050	27	12558	PRINT_THEFTCOUNT_INTR	DIA_PAL_6080_BONVIAN_PMSCHULDEN_INFO.TSETTEXT3	DIA_PAL_6080_BONVIAN_PMSCHULDEN_INFO.TSETTEXT3	Фермы и деревня Дальней долины: более 10 освидетельствованных краж! (Всего:	Zamek i farma w Dalekiej dolinie: ponad 10 świadków kradzieży! (Łącznie: 
6051	27	12559	PRINT_ATTACKCOUNT_INTR	DIA_PAL_6080_BONVIAN_PMSCHULDEN_INFO.TSETTEXT3	DIA_PAL_6080_BONVIAN_PMSCHULDEN_INFO.TSETTEXT3	Фермы и деревня Дальней долины: более 5 освидетельствованных нападений! (Всего:	Zamek i farma w Dalekiej dolinie: ponad 5 świadków ataków! (Łącznie: 
6084	27	12593	PRINT_ADDON_ACROBATBONUS	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Бонус в акробатике!	Bonus za akrobatykę!
6086	27	12595	PRINT_BELIARSHITPOINTS_MAX	SPELL_CAST_SUMMONELIGOR.CONCATTEXT	PRINTSCREEN.PAR0	Жизненная энергия -	Energia życiowa -
6096	27	12605	PRINT_LEARNSHIELD	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Обучение: Кузнечное дело - щиты	Nauka: Kowalstwo - tarcze
6118	27	12627	PRINT_LEARNSTR1	B_BUILDLEARNSTRING.TEXT	INFO_ADDCHOICE.PAR1	Сила +1	Siła +1
6119	27	12628	PRINT_LEARNSTR5	B_BUILDLEARNSTRING.TEXT	INFO_ADDCHOICE.PAR1	Сила +5	Siła +5
6120	27	12629	PRINT_LEARNSTR10	---	---	Сила +10	Siła +10
6121	27	12630	PRINT_LEARNDEX1	B_BUILDLEARNSTRING.TEXT	INFO_ADDCHOICE.PAR1	Ловкость +1	Zręczność +1
6122	27	12631	PRINT_LEARNDEX5	B_BUILDLEARNSTRING.TEXT	INFO_ADDCHOICE.PAR1	Ловкость +5	Zręczność +5
6123	27	12632	PRINT_LEARNDEX10	---	---	Ловкость +10	Zręczność +10
6124	27	12633	PRINT_LEARNMANA1	B_BUILDLEARNSTRING.TEXT	INFO_ADDCHOICE.PAR1	Мана +1	Mana +1
6125	27	12634	PRINT_LEARNMANA5	B_BUILDLEARNSTRING.TEXT	INFO_ADDCHOICE.PAR1	Мана +5	Mana +5
6126	27	12635	PRINT_LEARNHP1	---	---	Жизненная энергия +5	Energia życiowa +5
6127	27	12636	PRINT_LEARNHP5	---	---	Жизненная энергия +5	Energia życiowa +5
6128	27	12637	PRINT_LEARNHP10	---	---	Жизненная энергия +10	Energia życiowa +10
6131	27	12640	PRINT_LEARN1H10	---	---	Одноручное оружие +10	Broń jednoręczna +10
6141	27	12650	PRINT_SHIELDSUCCESS	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Щит изготовлен!	Wytworzono tarczę!
6158	27	12667	PRINT_MOD_NAHRUNG_VERGIFTET	PRINT.PAR0	PRINT.PAR0	Еда готова!	Przygotowano jedzenie!
6218	27	12728	PRINT_ADDON_OMBONUS	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Бонус внимательности	Premia za uważność
6390	27	12901	MOBNAME_CHEST_NYRAN	---	---	Сундук Нирана	Skrzynia Nirana
6391	27	12902	PRINT_TOOFAR	PRINT.PAR0	PRINT.PAR0	Я слишком далеко отсюда	Jestem zbyt daleko
6401	28	84477	B_LOGENTRY	LOG_ADDENTRY.PAR1	LOG_ADDENTRY.PAR1	Описание выбранного дара для Когтя Белиара.	Opis wybranego daru dla Szponu Beliara.
6413	29	84492	VARTOSTR	VARTOSTR.VARSTR	C_ITEM.TEXT	метание ножа	 rzucanie nożem
6442	29	84524	FORMWEAPONTYPESTRING	FORMWEAPONTYPESTRING.WEAPONTYPESTRING	C_ITEM.TEXT	Одноручник ловкача	Jednoręka złodzieja
6519	33	84640	B_CHANGEHITPOINTSMAX	PRINTUP._TEXT_	PRINTSCREEN.PAR0	Лимит за новую главу!	Limit na nowy rozdział!
6528	33	84661	B_REGENERATION	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Восстановлено:	Przywrócono: 
6529	33	84662	B_REGENERATION	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	очк.	 pkt. 
6530	33	84663	B_REGENERATION	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	здоровья.	zdrowia.
6531	33	84664	B_REGENERATION	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Восстановлено:	Przywrócono: 
6532	33	84665	B_REGENERATION	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	очк.	 pkt. 
6533	33	84666	B_REGENERATION	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	маны.	many.
6534	33	13207	NAME_REGEN	B_AFTERKILL.MPSTRMESSAGEOTH	PRINTSCREEN.PAR0	Восстановлено:	Przywrócono: 
6535	33	13208	NAME_REGEN_LOST	B_AFTERKILL.MPLOSEMESSAGEOTH	PRINTSCREEN.PAR0	Утрачено:	Utracono: 
6536	33	13209	NAME_REGEN_MP_AFTERKILL	B_AFTERKILL.MPSTRMESSAGEOTH	PRINTSCREEN.PAR0	маны.	many.
6537	33	13210	NAME_REGEN_HP_AFTERKILL	B_AFTERKILL.HPSTRMESSAGEOTH	PRINTSCREEN.PAR0	здоровья.	zdrowia.
6538	33	13211	NAME_REGEN_AM_AFTERKILL	B_AFTERKILL.AMMOSTRMESSAGEOTH	PRINTSCREEN.PAR0	боеприпасов.	amunicji.
6539	33	13212	NAME_HASTE	B_AFTERKILL.SPSTRMESSAGEOTH	PRINTSCREEN.PAR0	Ускорение на	Przyspieszenie na 
6540	33	13213	NAME_FIREBOLT_SC_KILL	B_AFTERKILL.SCFIREBOLTMESSAGEOTH	PRINTSCREEN.PAR0	Свиток огненной стрелы +	Zwoje ognistej strzały + 
6541	33	84667	B_AFTERKILL	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	очк.	 pkt. 
6542	33	84668	B_AFTERKILL	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	очк.	 pkt. 
6543	33	84669	B_AFTERKILL	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	очк.	 pkt. 
6544	33	84670	B_AFTERKILL	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	сек.	 sek.
6545	33	84672	B_AFTERKILL	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	шт.	 szt. 
6546	33	84673	B_AFTERKILL	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	шт.	 szt. 
6547	33	84698	PRINT_FTQUETHRSTHANGR	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Вас мучает жажда!	Jesteś spragniony!
6548	33	84699	PRINT_FTQUETHRSTHANGR	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Вас мучает голод!	Jesteś głodny!
6549	33	84700	PRINT_FTQUETHRSTHANGR	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Вы уснете на бегу!	Zaśniesz w biegu!
6550	33	84701	PRINT_FTQUETHRSTHANGR	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Усталость медленно уходит!	Zmęczenie powoli znika!
6551	33	84702	PRINT_FTQUETHRSTHANGR	CONCATTEXT	PRINTSCREEN.PAR0	Усталость	Zmęczenie 
6552	33	84704	PRINT_FTQUETHRSTHANGR	CONCATTEXT	PRINTSCREEN.PAR0	Жажда	Pragnienie 
6553	33	84706	PRINT_FTQUETHRSTHANGR	CONCATTEXT	PRINTSCREEN.PAR0	Голод	Głód 
6554	33	84708	PRINT_FTQUETHRSTHANGR	CONCATTEXT	PRINTSCREEN.PAR0	Усталость	Zmęczenie 
6567	33	84742	B_RAISETALLENTSKILL	CONCATTEXT	PRINTSCREEN.PAR0	Проверка корзин - Обучено	Sprawdzanie koszów – Nauczono
6608	34	13301	GIFT_BURN_DESC_FULL[0]	GET_BURN_DESC	LOG_ADDENTRY.PAR1	Дар сжигания: 4% шанс сплеша огнем, наносит 25 урона огнем врагам и 25 единиц урона огнем игроку без учета защиты противника	Dar ognia: 4% szansy na wybuch ognia, zadaje 25 punktów obrażeń od ognia wrogom oraz 25 punktów obrażeń od ognia graczowi, bez uwzględnienia obrony przeciwnika
6609	34	13301	GIFT_BURN_DESC_FULL[1]	GET_BURN_DESC	LOG_ADDENTRY.PAR1	Дар сжигания: 8% шанс сплеша огнем, наносит 40 урона огнем врагам и 30 единиц урона огнем игроку без учета защиты противника	Dar ognia: 8% szansy na wybuch ognia, zadaje wrogom 40 punktów obrażeń od ognia oraz 30 punktów obrażeń od ognia graczowi, bez uwzględnienia obrony przeciwnika
6610	34	13301	GIFT_BURN_DESC_FULL[2]	GET_BURN_DESC	LOG_ADDENTRY.PAR1	Дар сжигания: 12% шанс сплеша огнем, наносит 55 урона огнем врагам и 35 единиц урона огнем игроку без учета защиты противника	Dar ognia: 12% szansy na wybuch ognia, zadaje wrogom 55 punktów obrażeń od ognia oraz 35 punktów obrażeń od ognia graczowi, bez uwzględnienia obrony przeciwnika
6611	34	13301	GIFT_BURN_DESC_FULL[3]	GET_BURN_DESC	LOG_ADDENTRY.PAR1	Дар сжигания: 16% шанс сплеша огнем, наносит 70 урона огнем врагам и 40 единиц урона огнем игроку без учета защиты противника	Dar ognia: 16% szansy na wybuch ognia, zadaje wrogom 70 punktów obrażeń od ognia oraz 40 punktów obrażeń od ognia graczowi, bez uwzględnienia obrony przeciwnika
6612	34	13301	GIFT_BURN_DESC_FULL[4]	GET_BURN_DESC	LOG_ADDENTRY.PAR1	Дар сжигания: 20% шанс сплеша огнем, наносит 85 урона огнем врагам и 45 единиц урона огнем игроку без учета защиты противника	Dar ognia: 20% szansy na wybuch ognia, zadaje wrogom 85 punktów obrażeń od ognia oraz 45 punktów obrażeń od ognia graczowi, bez uwzględnienia obrony przeciwnika
6614	34	13302	GIFT_PURIFY_DESC_FULL[0]	GET_PURIFY_DESC	LOG_ADDENTRY.PAR1	Дар очищения: Увеличивает урон режущим на 2 ед. урона за каждые 75 максимальной маны, расходуемой на поддержку умения. После того как оружие убрано, перезарядка 10 секунд.	Dar błogosławieństwa: Zwiększa zadawane obrażenia cięte o 2 punkty za każde 75 punktów maksymalnej many zużytej na podtrzymanie tej umiejętności. Po odłożeniu broni czas odnowienia wynosi 10 sekund.
6615	34	13302	GIFT_PURIFY_DESC_FULL[1]	GET_PURIFY_DESC	LOG_ADDENTRY.PAR1	Дар очищения: Увеличивает урон режущим на 2 ед. урона за каждые 70 максимальной маны, расходуемой на поддержку умения. После того как оружие убрано, перезарядка 10 секунд.	Dar błogosławieństwa: Zwiększa zadawane obrażenia cięte o 2 punkty za każde 70 punktów maksymalnej many zużytej na podtrzymanie tej umiejętności. Po odłożeniu broni czas odnowienia wynosi 10 sekund.
6616	34	13302	GIFT_PURIFY_DESC_FULL[2]	GET_PURIFY_DESC	LOG_ADDENTRY.PAR1	Дар очищения: Увеличивает урон режущим на 2 ед. урона за каждые 65 максимальной маны, расходуемой на поддержку умения. После того как оружие убрано, перезарядка 10 секунд.	Dar błogosławieństwa: Zwiększa zadawane obrażenia cięte o 2 punkty za każde 65 punktów maksymalnej many zużytej na podtrzymanie tej umiejętności. Po odłożeniu broni czas odnowienia wynosi 10 sekund.
6617	34	13302	GIFT_PURIFY_DESC_FULL[3]	GET_PURIFY_DESC	LOG_ADDENTRY.PAR1	Дар очищения: Увеличивает урон режущим на 2 ед. урона за каждые 60 максимальной маны, расходуемой на поддержку умения. После того как оружие убрано, перезарядка 10 секунд.	Dar błogosławieństwa: Zwiększa zadawane obrażenia cięte o 2 punkty za każde 60 punktów maksymalnej many zużytej na podtrzymanie tej umiejętności. Po odłożeniu broni czas odnowienia wynosi 10 sekund.
6618	34	13302	GIFT_PURIFY_DESC_FULL[4]	GET_PURIFY_DESC	LOG_ADDENTRY.PAR1	Дар очищения: Увеличивает урон режущим на 2 ед. урона за каждые 55 максимальной маны, расходуемой на поддержку умения. После того как оружие убрано, перезарядка 10 секунд.	Dar błogosławieństwa: Zwiększa zadawane obrażenia cięte o 2 punkty za każde 55 punktów maksymalnej many zużytej na podtrzymanie tej umiejętności. Po odłożeniu broni czas odnowienia wynosi 10 sekund.
6620	34	13303	GIFT_DENY_DESC_FULL[0]	GET_DENY_DESC	LOG_ADDENTRY.PAR1	Дар отрицания: 10% шанс вызвать молнию и нанести 40 магического урона без учета защиты противника	Dar błyskawicy: 10% szansy na wywołanie błyskawicy i zadanie 40 punktów obrażeń magicznych bez uwzględnienia ochrony przeciwnika
6621	34	13303	GIFT_DENY_DESC_FULL[1]	GET_DENY_DESC	LOG_ADDENTRY.PAR1	Дар отрицания: 15% шанс вызвать молнию и нанести 55 магического урона без учета защиты противника	Dar błyskawicy: 15% szansy na wywołanie błyskawicy i zadanie 55 punktów obrażeń magicznych bez uwzględnienia ochrony przeciwnika
6622	34	13303	GIFT_DENY_DESC_FULL[2]	GET_DENY_DESC	LOG_ADDENTRY.PAR1	Дар отрицания: 20% шанс вызвать молнию и нанести 70 магического урона без учета защиты противника	Dar błyskawicy: 20% szansy na wywołanie błyskawicy i zadanie 70 punktów obrażeń magicznych bez uwzględnienia ochrony przeciwnika
6623	34	13303	GIFT_DENY_DESC_FULL[3]	GET_DENY_DESC	LOG_ADDENTRY.PAR1	Дар отрицания: 25% шанс вызвать молнию и нанести 85 магического урона без учета защиты противника	Dar błyskawicy: 25% szansy na wywołanie błyskawicy i zadanie 85 punktów obrażeń magicznych bez uwzględnienia ochrony przeciwnika
6624	34	13303	GIFT_DENY_DESC_FULL[4]	GET_DENY_DESC	LOG_ADDENTRY.PAR1	Дар отрицания: 30% шанс вызвать молнию и нанести 100 магического урона без учета защиты противника	Dar błyskawicy: 30% szansy na wywołanie błyskawicy i zadanie 100 punktów obrażeń magicznych bez uwzględnienia ochrony przeciwnika
6626	34	13304	BELIAR_GIFT_SUPERWEAPON_DESC_FULL[0]	GET_BELIAR_GIFT_SUPERWEAPON_DESC	LOG_ADDENTRY.PAR1	Дар Сжигания + Очищения: 25% шанс сплеша, наносит 100 урона магией врагам и 50 ед. урона игроку без учета защиты.	Dar ognia + błogosławieństwa: 25% szansy na wywołanie efektu, zadaje wrogom 100 punktów obrażeń magicznych, a graczowi 50 punktów obrażeń, bez uwzględnienia ochrony.
6627	34	13304	BELIAR_GIFT_SUPERWEAPON_DESC_FULL[1]	GET_BELIAR_GIFT_SUPERWEAPON_DESC	LOG_ADDENTRY.PAR1	Дар Сжигания + Отрицания: 40% шанс огненного взрыва (сплеш отсутствует), наносит 120 урона огнем врагам и 50 ед. урона игроку без учета защиты.	Dar ognia + błogosławieństwa: 40% szansy na wybuch ognia (pojedynczy cel), zadaje wrogom 120 punktów obrażeń magicznych, a graczowi 50 punktów obrażeń, bez uwzględnienia ochrony.
6628	34	13304	BELIAR_GIFT_SUPERWEAPON_DESC_FULL[2]	GET_BELIAR_GIFT_SUPERWEAPON_DESC	LOG_ADDENTRY.PAR1	Дар Очищения + Сжигания: ограничивает максимум ХП и МП до 500 и 1500 соответственно. Каждые 50 ед. максимального ХП дают +1 к урону (макс. +10). Каждые 100 ед. максимальной МП дают +2 к урону (макс. +30). Весь дополнительный урон без учета защиты.	Dar błogosławieństwa + ognia: ogranicza maksymalną wartość HP i MP odpowiednio do 500 i 1500. Każde 50 punktów maksymalnego HP zapewnia +1 do obrażeń (maks. +10). Każde 100 punktów maksymalnego MP daje +2 do obrażeń (maks. +30). Wszystkie dodatkowe obrażenia są zadawane bez uwzględnienia ochrony.
6629	34	13304	BELIAR_GIFT_SUPERWEAPON_DESC_FULL[3]	GET_BELIAR_GIFT_SUPERWEAPON_DESC	LOG_ADDENTRY.PAR1	Дар Очищения + Отрицания: каждые 45 ед. максимальной маны увеличивают урон поддерживающего умения на 2 ед. без учета защиты.	Dar błogosławieństwa + błyskawicy: co 45 punktów maksymalnej many zwiększa obrażenia zadawane przez umiejętność wsparcia o 2 punkty, bez uwzględnienia ochrony.
6630	34	13304	BELIAR_GIFT_SUPERWEAPON_DESC_FULL[4]	GET_BELIAR_GIFT_SUPERWEAPON_DESC	LOG_ADDENTRY.PAR1	Дар Отрицания + Сжигания: 40% шанс удара молнией, наносит 120 урона врагам, игроку — 25 ед. урона и отнимает 50 ед. текущей маны. Весь урон без учета защиты.	Dar błyskawicy + ognia: 40% szansy na uderzenie piorunem, zadaje 120 punktów obrażeń wrogom, a graczowi – 25 punktów obrażeń i odbiera 50 punktów bieżącej many. Wszystkie obrażenia są zadawane bez uwzględnienia ochrony.
6631	34	13304	BELIAR_GIFT_SUPERWEAPON_DESC_FULL[5]	GET_BELIAR_GIFT_SUPERWEAPON_DESC	LOG_ADDENTRY.PAR1	Дар Отрицания + Очищения: 30% шанс удара молнией, наносит 100 урона. Каждые 100 ед. максимального ХП увеличивают шанс на 10%. Каждые 100 ед. максимальной МП увеличивают урон молнии на 2 ед. (макс. +20). Весь урон без учета защиты.	Dar błyskawicy + oczyszczenia: 30% szansy na uderzenie piorunem, zadaje 100 punktów obrażeń. Każde 100 punktów maksymalnego HP zwiększa tę szansę o 10%. Każde 100 punktów maksymalnego MP zwiększa obrażenia od pioruna o 2 punkty (maks. +20). Całe obrażenia bez uwzględnienia ochrony.
6632	34	13304	BELIAR_GIFT_SUPERWEAPON_DESC_FULL[6]	GET_BELIAR_GIFT_SUPERWEAPON_DESC	LOG_ADDENTRY.PAR1	Дар С'эньяка: 50% шанс нанести 150 урона (магия + огонь) врагам. 10% шанс получить обратный урон 150 молнией по игроку. Весь урон без учета защиты.	Dar S'enyaka: 50% szansy na zadanie wrogom 150 punktów obrażeń (magia + ogień). 10% szansy na otrzymanie 150 punktów obrażeń od pioruna przez gracza. Wszystkie obrażenia są obliczane bez uwzględnienia ochrony.
6639	39	85089	B_RAISEFIGHTTALENT	B_RAISEFIGHTTALENT.CONCATTEXT	PRINTSCREEN.PAR0	Метание ножа	Rzucanie nożem
6640	39	85090	B_RAISEFIGHTTALENT	B_RAISEFIGHTTALENT.CONCATTEXT	PRINTSCREEN.PAR0	Бой со щитом	Walka z tarczą 
6641	39	85105	B_RAISEREALFIGHTTALENT	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Навык владения боя со щитом разделен на уровни связаные с навыком владения одноручным оружием. Для изучения следующих уровней боя со щитом необходимо сначала поднять навык владения одноручным оружием до 30%, 60% и 90%.	Umiejętność walki z tarczą jest podzielona na poziomy powiązane z umiejętnością posługiwania się bronią jednoręczną. Aby opanować kolejne poziomy walki z tarczą, należy najpierw podnieść umiejętność posługiwania się bronią jednoręczną do 30%, 60% i 90%.
6642	39	85106	B_RAISEREALFIGHTTALENT	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Обучение: Использование щитов с одноручным оружием	Trening: Posługiwanie się tarczami z bronią jednoręczną
6643	39	85107	B_RAISEREALFIGHTTALENT	B_LOGENTRY_QUIET.ENTRY	LOG_ADDENTRY.PAR1	Теперь я умею использовать щиты в бою с одноручным оружием.	Teraz umiem używać tarcz w walce bronią jednoręczną.
6644	39	85108	B_RAISEREALFIGHTTALENT	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Обучение: 2 уровень использования щитов в бою	Trening: Drugi poziom walki z tarczą
6645	39	85109	B_RAISEREALFIGHTTALENT	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Теперь при использовании щита я могу проводить атаку состоящую из серии четырех последовательных ударов, а также я научился удерживать равновесие во время применения боковых атакующих ударов.	Teraz, korzystając z tarczy, potrafię wykonać serię czterech ataków, a także nauczyłem się utrzymywać równowagę podczas wykonywania ciosów z boku.
6646	39	85110	B_RAISEREALFIGHTTALENT	PRINTSCREEN.PAR0	PRINTSCREEN.PAR0	Обучение: 3 уровень использования щитов в бою	Trening: Trzeci poziom walki z tarczą
6647	39	85111	B_RAISEREALFIGHTTALENT	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я изучил новую технику ведения боя со щитом и теперь он не будет сильно замедлять мои атаки.	Opanowałem nową technikę walki z tarczą i teraz nie będzie ona już tak bardzo spowalniać moich ataków.
6649	41	85115	B_ACHIEVOTHER	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Аноним - герой! - получено 14 из 47 второстепенных бонусов.	Bohater - anonim! – zdobyto 14 z 47 bonusów drugorzędnych.
6650	41	85116	B_ACHIEVOTHER	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Имярек будет известен всем! - получено 28 из 47 второстепенных бонусов.	Imię to stanie się znane wszystkim! – zdobyto 28 z 47 bonusów drugorzędnych.
6651	41	85117	B_ACHIEVOTHER	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Неизвестный самый известный! - получено 42 из 68 второстепенных бонусов.	Najbardziej znany z nieznanych! – zdobyto 42 z 68 bonusów drugorzędnych.
6652	41	85118	B_ACHIEVOTHER	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Некто легендарный! - получено 56 из 68 второстепенных бонусов.	Legendarna postać! – zdobyto 56 z 68 bonusów drugorzędnych.
6696	69	85275	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Предок - призванные существа убили 1500 врагов. Финальная ачивка призыва.	Pradawny przywoływacz – przywołane istoty zabiły 1500 wrogów. Ostatnie osiągnięcie związane z przywoływaniem.
6697	69	85276	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Вожак стаи - призванные существа убили 1000 врагов.	Przywódca stada – przywołane istoty zabiły 1000 wrogów.
6698	69	85277	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Петовод - призванные существа убили 500 врагов.	Władca bestii - przywołane istoty zabiły 500 wrogów.
6699	69	85278	B_HEROACHIEV	CONCATSTRINGS.PAR1	LOG_ADDENTRY.PAR1	Во главе - призванные существа убили 250 врагов.	Dowódca - przywołane istoty zabiły 250 wrogów.
