NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
105034	-1	75304	DIA_EX_GRON_FOUNDTREASURE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_foundtreasure_05_01")	SUBTITLE	И? У тебя осталось 100 монет?	I? Ó ňĺá˙ îńňŕëîńü 100 ěîíĺň?
105035	3206	248393	DIA_EX_GRON_FOUNDTREASURE_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Нет, там было не много.	Íĺň, ňŕě áűëî íĺ ěíîăî.
105036	3206	248394	DIA_EX_GRON_FOUNDTREASURE_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Да, держи.	Tak, proszę bardzo.
105037	-1	75305	DIA_EX_GRON_FOUNDTREASURE_NO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_foundtreasure_no_15_00")	SUBTITLE	Нет, там было не много.	Íĺň, ňŕě áűëî íĺ ěíîăî.
105038	-1	75305	DIA_EX_GRON_FOUNDTREASURE_NO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_foundtreasure_no_05_01")	SUBTITLE	Жаль... Но крайней мере ему ничего не досталось.	Ćŕëü... Íî ęđŕéíĺé ěĺđĺ ĺěó íč÷ĺăî íĺ äîńňŕëîńü.
105039	-1	75306	DIA_EX_GRON_FOUNDTREASURE_YES	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_foundtreasure_yes_15_00")	SUBTITLE	Да, держи.	Tak, proszę bardzo.
105040	-1	75306	DIA_EX_GRON_FOUNDTREASURE_YES	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_foundtreasure_yes_05_01")	SUBTITLE	Очень хорошо!	Bardzo dobrze!
105041	-1	75306	DIA_EX_GRON_FOUNDTREASURE_YES	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_foundtreasure_yes_05_02")	SUBTITLE	У этого мошенника уже на два должка меньше.	Ó ýňîăî ěîřĺííčęŕ óćĺ íŕ äâŕ äîëćęŕ ěĺíüřĺ.
105042	-1	75306	DIA_EX_GRON_FOUNDTREASURE_YES	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_foundtreasure_yes_05_03")	SUBTITLE	Он хотел воспользоваться нашей добротой.	Îí őîňĺë âîńďîëüçîâŕňüń˙ íŕřĺé äîáđîňîé.
105043	-1	75306	DIA_EX_GRON_FOUNDTREASURE_YES	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_foundtreasure_yes_05_04")	SUBTITLE	К счасть, ему не удалось.	Ę ń÷ŕńňü, ĺěó íĺ óäŕëîńü.
105044	3206	248402	DIA_EX_GRON_FOUNDTREASURE_YES	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я выплатил долг Грону золотом из тайника Хако.	Spłaciłem dług wobec Grona złotem z kryjówki Hako.
105045	3206	248403	DIA_EX_GRON_PERM	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Как дела?	Jak leci?
105046	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_perm_15_00")	SUBTITLE	Как дела?	Jak się masz?
105047	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_01")	SUBTITLE	Без Хако все стало намного лучше.	Áĺç Őŕęî âńĺ ńňŕëî íŕěíîăî ëó÷řĺ.
105048	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_02")	SUBTITLE	Заказов стало больше, хотя этого я и ожидал.	Çŕęŕçîâ ńňŕëî áîëüřĺ, őîň˙ ýňîăî ˙ č îćčäŕë.
105049	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_03")	SUBTITLE	Хотя Марк уже запаздывает с поставками.	Őîň˙ Ěŕđę óćĺ çŕďŕçäűâŕĺň ń ďîńňŕâęŕěč.
105050	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_04")	SUBTITLE	Если парень не торопится, то производство остановится.	Ĺńëč ďŕđĺíü íĺ ňîđîďčňń˙, ňî ďđîčçâîäńňâî îńňŕíîâčňń˙.
105051	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_05")	SUBTITLE	Похоже, ему не хватает железной руды и угля.	Ďîőîćĺ, ĺěó íĺ őâŕňŕĺň ćĺëĺçíîé đóäű č óăë˙.
105052	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_06")	SUBTITLE	Фальго не смог позаботиться об этом, он искал нового помощника.	Ôŕëüăî íĺ ńěîă ďîçŕáîňčňüń˙ îá ýňîě, îí čńęŕë íîâîăî ďîěîůíčęŕ.
105053	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_07")	SUBTITLE	Хотел позвать кого-то из чужаков.	Őîňĺë ďîçâŕňü ęîăî-ňî čç ÷óćŕęîâ.
105054	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_08")	SUBTITLE	Хотя мог бы позвать кого-то из местных.	Őîň˙ ěîă áű ďîçâŕňü ęîăî-ňî čç ěĺńňíűő.
105055	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_09")	SUBTITLE	Здесь наверняка есть много способных людей.	Çäĺńü íŕâĺđí˙ęŕ ĺńňü ěíîăî ńďîńîáíűő ëţäĺé.
105056	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_perm_05_10")	SUBTITLE	Хотя он наверное и смерть будет искать среди чужаков.	Őîň˙ îí íŕâĺđíîĺ č ńěĺđňü áóäĺň čńęŕňü ńđĺäč ÷óćŕęîâ.
105057	-1	75310	DIA_EX_GRON_PERM_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_perm_15_11")	SUBTITLE	Да что ты говоришь!	Äŕ ÷ňî ňű ăîâîđčřü!
105058	3206	248416	DIA_EX_GRON_PICKAXEBACK	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Возьми свою кирку назад.	Âîçüěč ńâîţ ęčđęó íŕçŕä.
105059	-1	75313	DIA_EX_GRON_PICKAXEBACK_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_pickaxeback_15_00")	SUBTITLE	Возьми свою кирку назад.	Âîçüěč ńâîţ ęčđęó íŕçŕä.
105060	-1	75313	DIA_EX_GRON_PICKAXEBACK_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_pickaxeback_05_01")	SUBTITLE	Очень хорошо. Возвращаю твое золото.	Bardzo dobrze. Âîçâđŕůŕţ ňâîĺ çîëîňî.
105061	3206	248419	DIA_EX_GRON_WARN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	За тобой охотится банда наемных убийц!	Çŕ ňîáîé îőîňčňń˙ áŕíäŕ íŕĺěíűő óáčéö!
105062	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_warn_15_00")	SUBTITLE	За тобой охотится банда наемных убийц!	Çŕ ňîáîé îőîňčňń˙ áŕíäŕ íŕĺěíűő óáčéö!
105063	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_warn_05_01")	SUBTITLE	Чушь!	×óřü!
105064	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_warn_05_02")	SUBTITLE	Кто сказал тебе такую ерунду?	Ęňî ńęŕçŕë ňĺáĺ ňŕęóţ ĺđóíäó?
105065	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_warn_15_03")	SUBTITLE	Я разговаривал с одним из них.	ß đŕçăîâŕđčâŕë ń îäíčě čç íčő.
105066	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_warn_05_04")	SUBTITLE	Убийцы!	Óáčéöű!
105067	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_warn_05_05")	SUBTITLE	При Адаме бы такого не случилось!	Ďđč Ŕäŕěĺ áű ňŕęîăî íĺ ńëó÷čëîńü!
105068	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_warn_05_06")	SUBTITLE	У них здесь не было бы никаких шансов.	Ó íčő çäĺńü íĺ áűëî áű íčęŕęčő řŕíńîâ.
105069	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Gron_warn_15_07")	SUBTITLE	Соломон поверил моим словам и выделил человека для защиты.	Ńîëîěîí ďîâĺđčë ěîčě ńëîâŕě č âűäĺëčë ÷ĺëîâĺęŕ äë˙ çŕůčňű.
105070	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_warn_05_08")	SUBTITLE	Он что полагает, я сам не состоянии защитить себя?	Îí ÷ňî ďîëŕăŕĺň, ˙ ńŕě íĺ ńîńňî˙íčč çŕůčňčňü ńĺá˙?
105071	-1	75316	DIA_EX_GRON_WARN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Gron_warn_05_09")	SUBTITLE	Я мужик и сам со всем справлюсь! Я лично выскажу все Соломону!	ß ěóćčę č ńŕě ńî âńĺě ńďđŕâëţńü! ß ëč÷íî âűńęŕćó âńĺ Ńîëîěîíó!
105072	3207	248430	DIA_EX_HAKO_HI	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты выглядишь растроенным.	Ňű âűăë˙äčřü đŕńňđîĺííűě.
105073	-1	75322	DIA_EX_HAKO_HI_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_Hi_15_00")	SUBTITLE	Ты выглядишь растроенным.	Ňű âűăë˙äčřü đŕńňđîĺííűě.
105074	-1	75322	DIA_EX_HAKO_HI_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_Hi_07_01")	SUBTITLE	Еще бы...	Ĺůĺ áű...
105075	-1	75322	DIA_EX_HAKO_HI_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_Hi_07_02")	SUBTITLE	И ты бы был таким, если бы тебя выгнали из дома.	Č ňű áű áűë ňŕęčě, ĺńëč áű ňĺá˙ âűăíŕëč čç äîěŕ.
105076	3207	248434	DIA_EX_HAKO_WHODID	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Кто тебя выгнал?	Ęňî ňĺá˙ âűăíŕë?
105077	-1	75325	DIA_EX_HAKO_WHODID_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_whodid_15_00")	SUBTITLE	Кто тебя выгнал?	Ęňî ňĺá˙ âűăíŕë?
105078	-1	75325	DIA_EX_HAKO_WHODID_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_whodid_07_01")	SUBTITLE	Грон, жадная морда.	Ăđîí, ćŕäíŕ˙ ěîđäŕ.
105079	-1	75325	DIA_EX_HAKO_WHODID_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_whodid_07_02")	SUBTITLE	Я пользовался кузницей много лет, а теперь он выгнал меня, чтобы остаться единственным поставщиком угля.	ß ďîëüçîâŕëń˙ ęóçíčöĺé ěíîăî ëĺň, ŕ ňĺďĺđü îí âűăíŕë ěĺí˙, ÷ňîáű îńňŕňüń˙ ĺäčíńňâĺííűě ďîńňŕâůčęîě óăë˙.
105080	3207	248438	DIA_EX_HAKO_WHATNOW	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что ты собираешься сейчас делать?	×ňî ňű ńîáčđŕĺřüń˙ ńĺé÷ŕń äĺëŕňü?
105081	-1	75328	DIA_EX_HAKO_WHATNOW_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_whatnow_15_00")	SUBTITLE	Что ты собираешься сейчас делать?	×ňî ňű ńîáčđŕĺřüń˙ ńĺé÷ŕń äĺëŕňü?
105082	-1	75328	DIA_EX_HAKO_WHATNOW_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_whatnow_07_01")	SUBTITLE	Что делать?	×ňî äĺëŕňü?
105083	-1	75328	DIA_EX_HAKO_WHATNOW_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_whatnow_07_02")	SUBTITLE	Мне нужна новая кузница, либо я должен убедить Грона пустить меня к себе домой назад.	Ěíĺ íóćíŕ íîâŕ˙ ęóçíčöŕ, ëčáî ˙ äîëćĺí óáĺäčňü Ăđîíŕ ďóńňčňü ěĺí˙ ę ńĺáĺ äîěîé íŕçŕä.
105084	-1	75328	DIA_EX_HAKO_WHATNOW_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_whatnow_07_03")	SUBTITLE	Но оба варианта безрадостны.	Íî îáŕ âŕđčŕíňŕ áĺçđŕäîńňíű.
105085	3207	248443	DIA_EX_HAKO_GETTAXES	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Давид отправил меня, ты не платишь налогов.	Äŕâčä îňďđŕâčë ěĺí˙, ňű íĺ ďëŕňčřü íŕëîăîâ.
105086	-1	75331	DIA_EX_HAKO_GETTAXES_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_15_00")	SUBTITLE	Давид отправил меня, ты не платишь налогов.	Äŕâčä îňďđŕâčë ěĺí˙, ňű íĺ ďëŕňčřü íŕëîăîâ.
105087	-1	75331	DIA_EX_HAKO_GETTAXES_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_07_01")	SUBTITLE	Ну тогда посмотри на меня, у меня ничего нет.	Íó ňîăäŕ ďîńěîňđč íŕ ěĺí˙, ó ěĺí˙ íč÷ĺăî íĺň.
105088	-1	75331	DIA_EX_HAKO_GETTAXES_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_07_02")	SUBTITLE	Вообще ничего.	Âîîáůĺ íč÷ĺăî.
105089	-1	75331	DIA_EX_HAKO_GETTAXES_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_07_03")	SUBTITLE	И что ты хочешь получить?	Č ÷ňî ňű őî÷ĺřü ďîëó÷čňü?
105090	-1	75331	DIA_EX_HAKO_GETTAXES_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_07_04")	SUBTITLE	Давай, оставь мне те маленькие страдания, которые у меня все еще есть.	Äŕâŕé, îńňŕâü ěíĺ ňĺ ěŕëĺíüęčĺ ńňđŕäŕíč˙, ęîňîđűĺ ó ěĺí˙ âńĺ ĺůĺ ĺńňü.
105091	3207	248449	DIA_EX_HAKO_GETTAXES_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Хм, кажется у тебя действительно ничего нет.	Őě, ęŕćĺňń˙ ó ňĺá˙ äĺéńňâčňĺëüíî íč÷ĺăî íĺň.
105092	3207	248450	DIA_EX_HAKO_GETTAXES_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Ничего нет? А ну быстро отдавай золото!	Íč÷ĺăî íĺň? Ŕ íó áűńňđî îňäŕâŕé çîëîňî!
105093	-1	75332	DIA_EX_HAKO_GETTAXES_GOLD	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_gold_15_00")	SUBTITLE	Ничего нет? А ну быстро отдавай золото!	Íč÷ĺăî íĺň? Ŕ íó áűńňđî îňäŕâŕé çîëîňî!
105094	-1	75332	DIA_EX_HAKO_GETTAXES_GOLD	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_gold_07_01")	SUBTITLE	Но у меня нет ничего, кроме жизни!	Íî ó ěĺí˙ íĺň íč÷ĺăî, ęđîěĺ ćčçíč!
105095	3207	248453	DIA_EX_HAKO_GETTAXES_GOLD	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Позволь обыскать тебя!	Ďîçâîëü îáűńęŕňü ňĺá˙!
105096	-1	75333	DIA_EX_HAKO_GETTAXES_NOTHING	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_nothing_15_00")	SUBTITLE	Хм, кажется у тебя действительно ничего нет.	Őě, ęŕćĺňń˙ ó ňĺá˙ äĺéńňâčňĺëüíî íč÷ĺăî íĺň.
105097	-1	75333	DIA_EX_HAKO_GETTAXES_NOTHING	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_Gettaxes_nothing_07_01")	SUBTITLE	Я говорю это все время. Наконец-то мне хоть кто-то поверил.	ß ăîâîđţ ýňî âńĺ âđĺě˙. Íŕęîíĺö-ňî ěíĺ őîňü ęňî-ňî ďîâĺđčë.
105098	-1	75334	DIA_EX_HAKO_GETTAXES_SEARCH	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_search_15_00")	SUBTITLE	Позволь обыскать тебя!	Ďîçâîëü îáűńęŕňü ňĺá˙!
105099	-1	75334	DIA_EX_HAKO_GETTAXES_SEARCH	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_search_07_01")	SUBTITLE	Пожалуйста, ищи. Ты ничего не найдешь.	Ďîćŕëóéńňŕ, čůč. Ňű íč÷ĺăî íĺ íŕéäĺřü.
105100	-1	75334	DIA_EX_HAKO_GETTAXES_SEARCH	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_search_15_02")	SUBTITLE	Я хочу на это посмотреть!	ß őî÷ó íŕ ýňî ďîńěîňđĺňü!
105101	-1	75334	DIA_EX_HAKO_GETTAXES_SEARCH	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_search_15_03")	SUBTITLE	Хм, на самом деле. Ничего, кроме еды.	Őě, íŕ ńŕěîě äĺëĺ. Íč÷ĺăî, ęđîěĺ ĺäű.
105102	3207	248460	DIA_EX_HAKO_GETTAXES_SEARCH	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Но я знаю, что ты где-то спрятал золото!	Íî ˙ çíŕţ, ÷ňî ňű ăäĺ-ňî ńďđ˙ňŕë çîëîňî!
105103	-1	75335	DIA_EX_HAKO_GETTAXES_KNOW	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_know_15_00")	SUBTITLE	Но я знаю, что ты где-то спрятал золото!	Íî ˙ çíŕţ, ÷ňî ňű ăäĺ-ňî ńďđ˙ňŕë çîëîňî!
105104	-1	75335	DIA_EX_HAKO_GETTAXES_KNOW	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_know_07_01")	SUBTITLE	Да нет, я ничего не прятал!	Äŕ íĺň, ˙ íč÷ĺăî íĺ ďđ˙ňŕë!
105105	-1	75335	DIA_EX_HAKO_GETTAXES_KNOW	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_know_07_02")	SUBTITLE	Поверь мне.	Ďîâĺđü ěíĺ.
105106	-1	75335	DIA_EX_HAKO_GETTAXES_KNOW	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_know_07_03")	SUBTITLE	Если бы у меня было золото, я бы жил в таких условиях?	Ĺńëč áű ó ěĺí˙ áűëî çîëîňî, ˙ áű ćčë â ňŕęčő óńëîâč˙ő?
105107	-1	75335	DIA_EX_HAKO_GETTAXES_KNOW	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_know_15_04")	SUBTITLE	Ну если бы ты жил лучше, то у тебя сразу бы все забрали.	Íó ĺńëč áű ňű ćčë ëó÷řĺ, ňî ó ňĺá˙ ńđŕçó áű âńĺ çŕáđŕëč.
105108	3207	248466	DIA_EX_HAKO_GETTAXES_KNOW	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Ты все еще услышишь обо мне!	Ňű âńĺ ĺůĺ óńëűřčřü îáî ěíĺ!
105109	-1	75336	DIA_EX_HAKO_GETTAXES_HEAR	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_gettaxes_hear_15_00")	SUBTITLE	Ты еще вспомнишь обо мне!	Ňű ĺůĺ âńďîěíčřü îáî ěíĺ!
105110	-1	75336	DIA_EX_HAKO_GETTAXES_HEAR	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_hear_07_01")	SUBTITLE	Да делай,что хочешь.	Äŕ äĺëŕé,÷ňî őî÷ĺřü.
105111	-1	75336	DIA_EX_HAKO_GETTAXES_HEAR	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_gettaxes_hear_07_02")	SUBTITLE	Золота у меня не появится.	Çîëîňŕ ó ěĺí˙ íĺ ďî˙âčňń˙.
105112	3207	248470	DIA_EX_HAKO_FOUNDTREASURE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я нашел золото в лесу.	ß íŕřĺë çîëîňî â ëĺńó.
105113	-1	75339	DIA_EX_HAKO_FOUNDTREASURE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_foundtreasure_15_00")	SUBTITLE	Я нашел золото в лесу.	ß íŕřĺë çîëîňî â ëĺńó.
105114	-1	75339	DIA_EX_HAKO_FOUNDTREASURE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_foundtreasure_15_01")	SUBTITLE	Оно лежало там закопанное в яме.	Îíî ëĺćŕëî ňŕě çŕęîďŕííîĺ â ˙ěĺ.
105115	-1	75339	DIA_EX_HAKO_FOUNDTREASURE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_foundtreasure_07_02")	SUBTITLE	Это мое золото!	Ýňî ěîĺ çîëîňî!
105116	-1	75339	DIA_EX_HAKO_FOUNDTREASURE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_foundtreasure_15_03")	SUBTITLE	Да быть не может!	Äŕ áűňü íĺ ěîćĺň!
105117	-1	75339	DIA_EX_HAKO_FOUNDTREASURE_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_foundtreasure_15_04")	SUBTITLE	У тебя же вообще не было золота, забыл?	Ó ňĺá˙ ćĺ âîîáůĺ íĺ áűëî çîëîňŕ, çŕáűë?
105118	-1	75339	DIA_EX_HAKO_FOUNDTREASURE_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_foundtreasure_07_05")	SUBTITLE	Верни его мне прямо сейчас!	Âĺđíč ĺăî ěíĺ ďđ˙ěî ńĺé÷ŕń!
105119	3207	248477	DIA_EX_HAKO_FOUNDTREASURE_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Даже и не подумаю.	Äŕćĺ č íĺ ďîäóěŕţ.
105120	3207	248478	DIA_EX_HAKO_FOUNDTREASURE_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Вот, возьми его назад.	Âîň, âîçüěč ĺăî íŕçŕä.
105121	-1	75340	DIA_EX_HAKO_FOUNDTREASURE_THINK	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_foundtreasure_think_15_00")	SUBTITLE	Даже и не подумаю.	Äŕćĺ č íĺ ďîäóěŕţ.
105122	-1	75340	DIA_EX_HAKO_FOUNDTREASURE_THINK	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_foundtreasure_think_07_01")	SUBTITLE	Это мы еще посмотрим.	To się jeszcze okaże.
105123	-1	75341	DIA_EX_HAKO_FOUNDTREASURE_TAKEBACK	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_foundtreasure_takeback_15_00")	SUBTITLE	Вот, возьми его назад.	Âîň, âîçüěč ĺăî íŕçŕä.
105124	-1	75341	DIA_EX_HAKO_FOUNDTREASURE_TAKEBACK	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_foundtreasure_takeback_15_01")	SUBTITLE	Пожалуй, стоит его спрятать получше в следующий раз.	Ďîćŕëóé, ńňîčň ĺăî ńďđ˙ňŕňü ďîëó÷řĺ â ńëĺäóţůčé đŕç.
105125	-1	75344	DIA_EX_HAKO_ENDOFFIGHT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_endoffight_07_00")	SUBTITLE	Никто так легко не заберет мое золото!	Íčęňî ňŕę ëĺăęî íĺ çŕáĺđĺň ěîĺ çîëîňî!
105126	-1	75344	DIA_EX_HAKO_ENDOFFIGHT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_endoffight_07_01")	SUBTITLE	Ты избил меня! Грязный вор.	Ňű čçáčë ěĺí˙! Ăđ˙çíűé âîđ.
105127	-1	75344	DIA_EX_HAKO_ENDOFFIGHT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_endoffight_07_02")	SUBTITLE	Ты не можешь просто украсть мое золото!	Ňű íĺ ěîćĺřü ďđîńňî óęđŕńňü ěîĺ çîëîňî!
105128	-1	75344	DIA_EX_HAKO_ENDOFFIGHT_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_endoffight_15_03")	SUBTITLE	Украсть? Я расплачусь им с твоими долгами.	Óęđŕńňü? ß đŕńďëŕ÷óńü čě ń ňâîčěč äîëăŕěč.
105129	-1	75344	DIA_EX_HAKO_ENDOFFIGHT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_endoffight_07_04")	SUBTITLE	Но это воровство!	Íî ýňî âîđîâńňâî!
105130	-1	75344	DIA_EX_HAKO_ENDOFFIGHT_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_endoffight_07_05")	SUBTITLE	Соломон, Грон и ты все вы воры!	Ńîëîěîí, Ăđîí č ňű âńĺ âű âîđű!
105131	3207	248489	DIA_EX_HAKO_ASSASSIN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Меня прислал Сигги.	Ěĺí˙ ďđčńëŕë Ńčăăč.
105132	-1	75347	DIA_EX_HAKO_ASSASSIN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_assassin_15_00")	SUBTITLE	Меня прислал Сигги.	Ěĺí˙ ďđčńëŕë Ńčăăč.
105133	-1	75347	DIA_EX_HAKO_ASSASSIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_assassin_07_01")	SUBTITLE	Ох...	Och, to niedobrze...
105134	-1	75347	DIA_EX_HAKO_ASSASSIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_assassin_07_02")	SUBTITLE	(колеблется) Что у тебя за дела с Сигги?	(ęîëĺáëĺňń˙) ×ňî ó ňĺá˙ çŕ äĺëŕ ń Ńčăăč?
105135	-1	75347	DIA_EX_HAKO_ASSASSIN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_assassin_15_03")	SUBTITLE	Ну...	Cóż, eee...
105136	-1	75347	DIA_EX_HAKO_ASSASSIN_INFO	AI_OUTPUT(OTHER,SELF,"DIA_EX_Hako_assassin_15_04")	SUBTITLE	Все будет хорошо, мой друг.	Âńĺ áóäĺň őîđîřî, ěîé äđóă.
105137	-1	75347	DIA_EX_HAKO_ASSASSIN_INFO	AI_OUTPUT(SELF,OTHER,"DIA_EX_Hako_assassin_07_05")	SUBTITLE	Так-так.	Ňŕę-ňŕę.
